date,ai_electricity,ai_coal,ai_gas,ai_wti,ai_gold,electricity_coal,electricity_gas,electricity_wti,electricity_gold,coal_gas,coal_wti,coal_gold,gas_wti,gas_gold,wti_gold
2020-04-27,2.7002443091522856,8.22130948648632,10.493184153912852,9.152126006217978,17.661640643019112,5.521065177334034,7.792939844760566,6.4518816970656925,14.961396333866825,2.271874667426532,0.9308165197316587,9.44033115653279,-1.3410581476948735,7.1684564891062585,8.509514636801132
2020-04-28,2.4746637125188045,7.674189970227474,10.528893767534493,8.665534424113066,16.720903231585467,5.199526257708669,8.054230055015688,6.190870711594261,14.24623951906666,2.8547037973070193,0.991344453885592,9.046713261357992,-1.8633593434214273,6.192009464050972,8.0553688074724
2020-04-29,3.9733215480481725,8.301977416002629,11.194266909343222,9.72134900998738,17.96276110679623,4.328655867954456,7.220945361295049,5.748027461939207,13.989439558748058,2.892289493340593,1.419371593984751,9.660783690793602,-1.472917899355842,6.768494197453009,8.241412096808851
2020-04-30,3.1095450060560808,7.625737560164723,11.304132515344666,9.501518536875269,16.08439146950742,4.516192554108642,8.194587509288585,6.391973530819188,12.974846463451339,3.678394955179943,1.875780976710546,8.458653909342697,-1.802613978469397,4.780258954162754,6.582872932632151
2020-05-01,2.7347013949970673,7.369691102254485,9.848094351462093,8.265763259076472,15.46477017433326,4.634989707257418,7.113392956465026,5.531061864079405,12.730068779336193,2.4784032492076076,0.8960721568219867,8.095079072078775,-1.5823310923856209,5.6166758228711675,7.199006915256788
2020-05-04,2.70314761713,6.923522019378662,10.193310999219314,8.592930937568529,15.600056106768418,4.2203744022486624,7.490163382089314,5.889783320438529,12.896908489638419,3.2697889798406514,1.6694089181898661,8.676534087389756,-1.6003800616507853,5.406745107549105,7.00712516919989
2020-05-05,3.235953759018482,10.423801959208468,9.449449846528614,9.07049198951467,17.540440223236185,7.187848200189986,6.213496087510132,5.834538230496188,14.304486464217703,-0.9743521126798544,-1.3533099696937985,7.116638264027717,-0.378957857013944,8.090990376707571,8.469948233721516
2020-05-06,1.8900885614509129,9.377077722685957,9.403586068506458,9.19057639381378,14.606439507386678,7.486989161235044,7.513497507055545,7.300487832362867,12.716350945935766,0.026508345820500878,-0.1865013288721773,5.229361784700721,-0.21300967469267817,5.20285343888022,5.4158631135728985
2020-05-07,2.1325837532011,9.434163307231245,9.252776847080668,9.336316273722616,14.112801702933819,7.301579554030145,7.120193093879569,7.203732520521516,11.980217949732719,-0.18138646015057613,-0.09784703350862856,4.678638395702574,0.08353942664194758,4.86002485585315,4.776485429211203
2020-05-08,1.5937418414497557,9.426418385561963,8.094076879931665,8.683000168012263,13.608038431772059,7.832676544112207,6.500335038481909,7.089258326562508,12.014296590322303,-1.332341505630298,-0.7434182175496993,4.181620046210096,0.5889232880805988,5.513961551840394,4.925038263759795
2020-05-11,1.4563614368119033,9.652810867849848,8.255650278587785,8.627760210255854,13.72913795392195,8.196449431037944,6.799288841775882,7.171398773443951,12.272776517110046,-1.3971605892620627,-1.0250506575939937,4.076327086072102,0.37210993166806894,5.473487675334165,5.101377743666096
2020-05-12,1.8281329251089034,9.932585391021739,8.366334277379128,8.905776384909814,13.783279001916647,8.104452465912836,6.538201352270225,7.07764345980091,11.955146076807743,-1.5662511136426103,-1.0268090061119253,3.8506936108949077,0.539442107530685,5.416944724537518,4.877502617006833
2020-05-13,1.8428035451256939,9.945259881480741,8.371213177795584,8.434064217462167,13.512225354531346,8.102456336355047,6.52840963266989,6.591260672336473,11.669421809405652,-1.5740467036851573,-1.5111956640185742,3.5669654730506046,0.06285103966658312,5.141012176735762,5.078161137069179
2020-05-14,1.7497362431694263,9.767948070143483,8.675784918201966,8.203667628724762,13.510636904251628,8.018211826974056,6.92604867503254,6.453931385555336,11.760900661082202,-1.0921631519415165,-1.5642804414187204,3.7426888341081455,-0.4721172894772039,4.834851986049662,5.306969275526866
2020-05-15,2.370723477579787,9.879160617659576,8.539228721008936,8.586378132044006,13.964389202985895,7.5084371400797885,6.1685052434291485,6.215654654464219,11.593665725406108,-1.33993189665064,-1.2927824856155699,4.085228585326319,0.04714941103507009,5.425160481976959,5.378011070941889
2020-05-18,2.14230078670672,9.57543777475999,8.84686256586407,9.436408433331973,13.713679030651438,7.4331369880532705,6.70456177915735,7.294107646625253,11.571378243944718,-0.7285752088959203,-0.13902934142801726,4.138241255891448,0.589545867467903,4.866816464787369,4.277270597319466
2020-05-19,2.6069539726915814,9.908789971768162,8.41809599070351,9.650610307457404,14.17725122808509,7.30183599907658,5.811142018011928,7.0436563347658225,11.570297255393509,-1.490693981064652,-0.2581796643107577,4.268461256316929,1.2325143167538943,5.759155237381581,4.5266409206276865
