+date,total_tci,short_term_TCI,medium_term_TCI,long_term_TCI
+2022-08-22,23.191628616004103,21.97773266887049,24.213979160930837,24.19732614188472
+2022-08-23,22.643553441492685,21.53104578047833,23.587582401009318,23.599862388482727
+2022-08-24,23.01042778078606,21.868017337033287,23.93586517264433,23.961260747960424
+2022-08-25,23.06565689107696,21.825712062470338,24.07335913117244,24.115707912261776
+2022-08-26,24.713130028303297,23.736587024510023,25.553148149916822,25.57843796493674
+2022-08-29,23.272929925368302,22.25998354135273,24.349873231045187,24.4907695232681
+2022-08-30,25.72789321818324,24.63724625790728,26.86764197009189,26.968356358745822
+2022-08-31,25.78651153667426,24.58129128809363,26.98040639117912,27.11492247438513
+2022-09-01,25.994904890269197,24.842332601251837,26.887932541100177,26.78853588884545
+2022-09-02,24.924439697823413,23.703435024217697,25.8787479034934,25.87581046318372
+2022-09-07,26.64081830942917,25.576123314443212,27.46448769765956,27.298633278834743
+2022-09-08,25.08508032160909,24.150985463939996,25.810350487231933,25.831163990334957
+2022-09-09,25.84935459517131,24.905375848611268,26.583042913319822,26.61709871925613
+2022-09-12,25.925630455933568,24.93712788043313,26.67338444044246,26.74126281398653
+2022-09-13,29.36447889526233,28.741404854906964,29.489032129004165,29.297320877762907
+2022-09-14,28.516371942961733,27.796425325816514,28.951366933941596,28.92711744036013
+2022-09-15,30.899958804674903,30.297636357999853,31.13552261517264,30.954582107523816
+2022-09-16,30.36347770939244,29.4207061033486,31.27646025450201,31.451123118821418
+2022-09-19,30.81599979915631,29.792956161329272,31.75319767547377,31.90357043830235
+2022-09-20,31.133306745934853,30.23665373455788,31.974208985631986,32.1115500826019
+2022-09-21,30.739813940339467,29.587342663885668,31.87405566879053,32.17463481151708
+2022-09-22,30.403494724770542,29.18936459255315,31.65626773291465,32.03548623963394
+2022-09-23,34.85585037829442,32.75238205002115,37.062142968550326,37.75684677095519
+2022-09-26,35.092486958692625,32.68287299679128,37.521973912482,38.49993899218249
+2022-09-27,34.475282900136484,32.41391030810215,36.53159092600453,37.22535181588248
+2022-09-28,37.11416486664469,35.36601870566849,38.64997122136239,39.13243881211488
+2022-09-29,36.59185318495077,35.384335862474884,37.71632033808789,37.92949818943499
+2022-09-30,36.80013128979272,35.46655042738598,38.03330939871544,38.33039804334641
+2022-10-03,42.39482691113309,42.8251968279346,41.06198660651453,40.20357883827677
+2022-10-04,44.95421772522192,44.7293873982164,44.27054729141803,43.48842181098865
+2022-10-05,44.848504520093925,44.58179816839054,44.20986018131113,43.36243101956352
+2022-10-06,44.46009255448707,44.13812675472589,44.26944173408292,43.64059407182268
+2022-10-07,41.914150829226855,41.03838675127962,42.32760715662371,41.94380431522271
+2022-10-12,40.81565295527329,39.75682756901702,41.46272965520525,41.07385612353471
+2022-10-13,40.373582772995306,39.37506494787532,40.86646659258213,40.30941035207395
+2022-10-14,41.62550283956365,41.03352558885323,41.89078085597533,41.3060455072231
+2022-10-17,42.12114161164982,41.76163680463073,42.10834202992476,41.33328335314153
+2022-10-18,41.36877602599905,41.138598980422046,41.284019803402,40.49273040630271
+2022-10-19,40.33050611054112,39.689397512408966,40.90663135384949,40.36968943746733
+2022-10-20,39.732265828567535,38.99710095711832,40.48138578772745,40.078426422962856
+2022-10-21,40.86474067002434,40.60572419674653,40.932164111989785,40.07111886052513
+2022-10-24,40.71851214994067,40.47571299597435,40.66585063896736,39.79204273649728
+2022-10-25,40.69247500246384,40.29179029155676,40.91649380905103,40.20589271533717
+2022-10-26,40.26780967786749,39.82135788101679,40.50581153231377,39.76414149820442
+2022-10-27,39.88005456839743,39.26128245257232,40.35706429734694,39.79937857226294
+2022-10-28,38.1694689403064,37.561033300597984,38.627283750815,38.00996641637119
+2022-10-31,38.07458243835743,37.47662981134143,38.522305536004914,37.90232696802146
+2022-11-01,37.962658132407896,37.54841091836174,38.25854891405815,37.58536643316076
+2022-11-02,37.649283521473855,37.23308601842884,37.86479740491252,37.18227422141129
+2022-11-03,37.216684293406914,36.80871913926048,37.43574516399303,36.71260703237775
+2022-11-04,39.43979849372453,39.60142378562645,38.80138053191183,37.78295231432152
+2022-11-07,38.90475172217423,39.08683150109732,38.40373833709136,37.59237946006006
+2022-11-08,36.694563050641946,36.51893159801112,36.5559645214064,35.9264797820392
+2022-11-09,37.8514017090707,37.2941767067472,38.304447805806575,38.17145982228247
+2022-11-10,43.23633462174335,42.36365673299122,43.67627481377421,42.95637314403603
+2022-11-11,42.22113445449733,41.16496090605592,43.02693718629485,42.29577238628352
+2022-11-14,40.48655870759267,39.774101318781696,41.1736209834601,40.48716324621565
+2022-11-15,40.3495373538036,39.50365522758606,41.22823255969515,40.657621944495965
+2022-11-16,40.28378658209103,39.45426590748178,41.14636195237296,40.549201398701626
+2022-11-17,40.32644385590567,39.603745743217736,41.04099821508325,40.40077932936779
+2022-11-18,39.86301026234956,39.04827510786002,40.656753905911856,40.09805147343178
+2022-11-21,39.38630117267144,38.6387530178651,40.09025098338546,39.45352495771903
+2022-11-22,39.57648026321299,38.85697804753268,40.24669388761688,39.555480491515695
+2022-11-23,38.8639917932472,38.19483590840902,39.601266588951326,38.9518257583023
+2022-11-28,39.45811472780933,38.791336328972754,40.17884742018743,39.5340770969306
+2022-11-29,39.310681707823946,38.75237684453365,39.86344629954827,39.09992666082175
+2022-11-30,41.37888868542039,40.590766382996655,42.04881510813012,41.27815920563223
+2022-12-01,39.984763921791874,39.34408182479778,40.58981666998818,39.33440532830332
+2022-12-02,38.21636036652882,37.68224749962625,38.650430402408034,37.49230167308664
+2022-12-05,41.74303431297833,40.32494760907277,42.98506679862262,42.58673798603501
+2022-12-06,41.09029475768634,39.7183068263864,42.24579888864186,41.73764980028077
+2022-12-07,40.26283066135424,38.83699758598135,41.40991231399461,41.05029472018754
+2022-12-08,39.99926695903561,38.61789085531967,41.110818344681206,40.71971320017651
+2022-12-09,39.704875538606224,38.39593687453165,40.72455525837979,40.18488917898366
+2022-12-12,39.39675063136192,37.85898647095592,40.484336976420046,40.188288975113856
+2022-12-13,40.15187722446953,38.19842524396157,41.571726194248896,41.399443685035045
+2022-12-14,39.96498022152733,38.034098159865785,41.33400342845661,41.15590128553333
+2022-12-15,40.0807650895213,38.25082318944039,41.34390657895022,41.04378422105216
+2022-12-16,39.63088501695227,37.39916543609268,41.31021802102446,41.57868616182625
+2022-12-19,39.39053826058876,37.13827206517807,41.14825590611195,41.43465761355807
+2022-12-20,38.571996831600615,36.65888546047339,40.0313424483869,40.27310364602481
+2022-12-21,39.81867739509844,37.642304459086056,41.48155697863687,41.79600589834308
+2022-12-22,39.411369836865305,37.69426489918549,40.58853917945864,40.644691206202495
+2022-12-23,39.490909015254935,37.90200058894307,40.57642233663514,40.58646262972431
+2022-12-28,40.44539403478972,38.70944106244463,41.51901806591543,41.36269424928955
+2022-12-29,40.46302292203368,39.03108115148184,41.14515235890367,40.858071646556176
+2022-12-30,40.04661415693715,38.62028849534027,40.71850104891806,40.41687977609865
+2023-01-04,38.54942526015257,37.127137679887454,39.39947234747037,39.18978595285456
+2023-01-05,37.80457314229472,36.56558322918394,38.46482268733882,38.24213586593627
+2023-01-06,38.36856867157736,37.38020528481693,38.56367809731666,38.16509775083309
+2023-01-09,38.29713021770307,37.23831672010595,38.519414268855705,38.10158375838299
+2023-01-10,38.10996863853539,37.14183742242374,38.24464718025085,37.70429651845142
+2023-01-11,37.95112180433262,36.9565895237324,38.067675410846256,37.56254267305839
+2023-01-12,37.93371716115746,36.81573296691997,38.18622667981393,37.81679425762047
+2023-01-13,37.95379080156307,36.79300018876368,38.251455745103705,37.96616545256303
+2023-01-18,39.04833018698948,37.97710686019899,39.10495899026041,38.54541746739709
+2023-01-19,38.02273821857138,37.10211487736223,37.96124294203251,37.38141357788998
+2023-01-20,38.41895803180668,37.36837994358531,38.526504623207096,37.95550937827245
+2023-01-23,37.90621844563827,36.82163519461916,38.02618117084173,37.47761753846932
+2023-01-24,37.03577012304788,36.00316890780331,37.23446721683864,36.71575880344796
+2023-01-25,36.6797285798637,35.58258038951382,36.95226469792682,36.60603196331325
+2023-01-26,35.1634956103362,34.00984146554206,35.65461262715823,35.37123781830198
+2023-01-27,35.00481742521449,33.9017113797482,35.4574248218933,35.150544581513984
+2023-01-30,34.79547711109102,33.74911263851926,35.16343316299235,34.856584376295466
+2023-01-31,34.512348182347026,33.565946670196695,34.84097876221697,34.52347507411595
+2023-02-01,32.90879367560779,32.05192414242924,33.30617917525297,32.928753839627696
+2023-02-02,29.999561390924097,29.153602002403723,30.491292714593595,30.415090303297017
+2023-02-03,34.58873865639076,33.50657976129216,34.86992986991528,34.76819492706056
+2023-02-06,33.623423135723634,32.68998985322445,33.95712288581822,33.986788365015926
+2023-02-07,34.1482457409293,33.220496958488695,34.48674548354944,34.40031111928252
+2023-02-08,33.08307943951395,32.40800867796522,32.78776326170872,31.837542724614632
+2023-02-09,33.05251260894389,32.35773453931437,32.80196533191982,31.76611767070176
+2023-02-10,32.35198755760796,31.804500381631,31.88771620568791,30.741187764231583
+2023-02-13,32.069876038983665,31.522315545617406,31.575055275541946,30.419713883691983
+2023-02-14,30.82907939862179,30.23256541301533,30.561875491608,29.700254576952208
+2023-02-15,30.00754994291359,29.437284362046068,29.70338276204176,28.85664806874648
+2023-02-16,29.52648507914622,28.93690873323223,29.27116087041331,28.477598466187448
+2023-02-17,29.03356502523172,28.296243780800644,28.934251736796437,28.31298845034156
+2023-02-22,28.88582798094262,28.09392765910365,28.792461093301608,28.156757767143333
+2023-02-23,28.15410718570859,27.4256852558241,28.094337923649988,27.499014886306828
+2023-02-24,27.366584091514685,26.66882459456169,27.24901862653151,26.582462587278897
+2023-02-27,27.12918594076676,26.38142341760708,27.10440117460589,26.50034607794895
+2023-02-28,26.27914529396838,25.617555985264485,26.142617887876536,25.47753010070642
+2023-03-01,25.526533152881687,24.961193428942423,25.311619264270917,24.680609267003035
+2023-03-02,25.32690933882709,24.63665053687781,25.26689860856481,24.789726392138945
+2023-03-03,28.244236235660352,27.17190872270818,28.61794963955198,28.20263204335501
+2023-03-06,28.28741136978081,27.432570369366506,28.33815859380873,27.664595294497555
+2023-03-07,30.493494304201096,29.594253018137103,30.5923996229493,29.752806346267924
+2023-03-08,29.98690628275489,28.99546842259432,30.223691386526312,29.6112405503525
+2023-03-09,28.664738533529988,27.64628886658103,28.96630501143316,28.45607286476778
+2023-03-10,26.484451243255208,25.688300903904004,26.630564274539587,26.219587910324265
+2023-03-13,23.768934127767224,23.26045228708129,23.93369101822726,23.62977800506152
+2023-03-14,23.202779454800798,23.1426420076414,22.99129657162483,22.674679697173907
+2023-03-15,23.777722703600748,23.038376105041543,24.0646689008433,24.034001734607997
+2023-03-16,24.59083607263918,24.089139188224173,24.68262609754594,24.462393101202696
+2023-03-17,23.19984160468168,22.531587739806337,23.551715799212744,23.387788739138813
+2023-03-20,22.6079945264739,21.90139756669168,23.032964241119515,22.899752693991275
+2023-03-21,21.60861069224726,21.01660829461508,21.99841622431129,21.935527207526285
+2023-03-22,20.613039029204288,19.899186787323604,21.102348445876704,21.11225732028269
+2023-03-23,19.857269859181333,19.151269957399943,20.35020197747064,20.3254550479322
+2023-03-24,18.62472998680613,17.755268330963307,19.31029607592776,19.41412345758079
+2023-03-27,19.294612877306548,18.328790619096548,20.090405279427674,20.188899462032516
+2023-03-28,19.018592789877463,18.045630930890542,19.84775935326846,19.98106652805333
+2023-03-29,18.697091047669357,17.699724167696804,19.573260146922745,19.74762595595408
+2023-03-30,18.699323684522064,17.69770239775177,19.58568083510348,19.76406093651728
+2023-03-31,20.037134259162816,18.94037119125049,20.93946738193029,21.11279431701812
+2023-04-03,20.007922724508752,18.653525123022977,21.17482436898719,21.515672086592023
+2023-04-04,19.95527657778058,18.742357387556797,20.91248723766822,21.049630913687896
+2023-04-05,17.770804739259702,16.752543613206615,18.505815762717805,18.493323784968737
+2023-04-06,17.586713643747405,16.554795921836376,18.34122720377058,18.370561626775192
+2023-04-10,17.501357313175284,16.468572217870214,18.26186373623654,18.30541557670164
+2023-04-11,17.69148613179877,16.62206019804716,18.49515149428813,18.55380237425901
+2023-04-12,17.521971361740505,16.45591826436248,18.315517919297758,18.3583537656863
+2023-04-13,16.26009642679234,15.133630841158372,17.166686113864994,17.316412374430104
+2023-04-14,17.41396500318717,16.14356259617741,18.45722960481063,18.837624928308514
+2023-04-17,17.823777795540447,16.97140694651059,18.54358442649284,18.78581806222932
+2023-04-18,17.567396287467798,16.73919888980301,18.23851109507788,18.47826033345795
+2023-04-19,17.44774059805067,16.59455502305374,18.171054695039423,18.4536040549498
+2023-04-20,18.222557526379347,17.28615086896551,18.94526674958683,19.221931879414896
+2023-04-21,17.08008970091779,16.149729922424253,17.845544706256604,18.193730434396947
+2023-04-24,16.797831330837344,15.880034238974266,17.56401063517691,17.89327532934023
+2023-04-25,18.30308763803895,17.482727550583384,18.838769881822422,18.95127284590588
+2023-04-26,17.792710707828753,16.6403484580779,18.608677354413828,18.879468162672573
+2023-04-27,18.16132857526347,17.118554445900383,18.830659205413227,18.905422521740096
+2023-04-28,18.45179664670557,17.217573059575717,19.31627016383501,19.464902895300096
+2023-05-01,18.249587633447444,17.089054876847666,19.08998714673664,19.238122358819123
+2023-05-02,19.26967159349344,17.935267500799522,20.099717512493257,20.02883090065536
+2023-05-03,20.81510863142462,18.794687118932725,22.1660618205008,22.286824969096365
+2023-05-04,19.8505195780171,17.860572859593148,21.317720399669955,21.646229084931708
+2023-05-05,23.185412950011564,21.46400472272133,24.21857940802929,24.03600927382349
+2023-05-08,24.328612445064305,22.18656987087942,25.83645093785205,25.770358652073327
+2023-05-09,24.265263050208198,22.06410285785905,25.739994312138748,25.62160407981865
+2023-05-10,23.816562913260583,21.577946686583136,25.34766783828868,25.405872756461523
+2023-05-11,24.270652582599027,22.091237309121738,25.75516529227744,25.997939892899502
+2023-05-12,24.02322198375009,21.74096846062662,25.58490724595392,25.85552238951579
+2023-05-15,23.259491575733435,21.036790023588647,24.89130126593101,25.202495818808263
+2023-05-16,22.78072146119384,21.021622496735567,24.0249596665743,24.12617466966389
+2023-05-17,22.336660088564606,21.017612030302576,23.11002924125136,22.9980458745802
+2023-05-18,21.717913657247124,20.38225978317308,22.573429850155836,22.5574322338573
+2023-05-19,21.790799978640617,20.51203827665942,22.580188394297743,22.514501158178327
+2023-05-22,22.032300442844523,20.820215639935444,22.735312597173237,22.64092070797666
+2023-05-23,21.65776057613685,20.404268186322007,22.33014492790704,22.270217996108443
+2023-05-24,20.968797417873184,19.769609340378032,21.646345531240048,21.62838629682709
+2023-05-25,20.99928665145888,19.79172166269832,21.74633520273697,21.73146081494427
+2023-05-26,19.20499015063316,18.454104801134864,19.482868501379823,19.074829282194383
+2023-05-31,18.57757030143973,17.680639768938057,18.99071991604118,18.810976687099718
+2023-06-01,17.609844343043953,17.188103858803764,17.61981166170368,17.237826530792564
+2023-06-02,19.81808303310265,19.132823652695432,20.051916647484397,19.369355240330776
+2023-06-05,19.893605516742763,19.23448468428461,20.16384383543335,19.52589511781479
+2023-06-06,19.67215279913089,18.906960908875075,20.01942423912251,19.5567701436784
+2023-06-07,20.077767210094404,18.949353042714765,20.722889432092465,20.308157169603124
+2023-06-08,19.555402448010145,18.55054077351212,20.17707843959827,19.79089050748035
+2023-06-09,19.297662133711544,18.173971537186414,20.037062487274657,19.689339814476693
+2023-06-12,18.264207346839964,17.203409289474447,19.03356839748401,18.733147148767312
+2023-06-13,19.83728664413261,18.890153621076543,20.36161717578582,19.615611639532197
+2023-06-14,19.40783817861172,18.465429656051725,20.008677552063105,19.373363837427583
+2023-06-15,21.44163847875419,20.33690038588988,22.09203811384617,21.448109593803448
+2023-06-16,20.988087498854902,19.885440015861175,21.63501683120472,20.952697708971748
+2023-06-21,19.76081874365284,18.85713941315296,20.31365952574132,19.691551959149987
+2023-06-22,19.94804237650836,19.258864536735302,20.3517415569964,19.778460038605004
+2023-06-23,20.868184055099544,19.794761636418944,21.684980298354827,21.493809154044087
+2023-06-26,19.948930835334952,19.13651717034532,20.58558159400538,20.43386764068253
+2023-06-27,19.547876268963325,18.54817362241999,20.37542543729728,20.579292665873623
+2023-06-28,18.73889260373588,17.729015037222364,19.594244169278998,19.82826730932157
+2023-06-29,18.032368460578702,17.170601367329166,18.74277511669972,18.95729621154089
+2023-06-30,18.129847288126108,17.179176786495116,18.97770527147117,19.20778394734393
+2023-07-03,17.86493615955795,16.86614670602301,18.78969969507509,19.049521438866737
+2023-07-06,19.00349215207962,17.96492884260293,19.94692174571471,20.253220039510563
+2023-07-07,18.452084388178157,17.573204882437096,19.257631670603185,19.49886047443102
+2023-07-10,17.780620342622182,16.97323122451878,18.569468199518656,18.832609579217348
+2023-07-11,18.42894624105502,17.595126738744057,19.25875113300318,19.52473496029504
+2023-07-12,17.029402511017437,16.17461370054055,17.87777208282939,18.20839375613134
+2023-07-13,17.01759470171912,16.18157028432857,17.846809956574806,18.206267630543703
+2023-07-14,18.23632011208978,17.398981145891597,19.017695995846047,19.343657977311643
+2023-07-17,17.97334489829457,17.05858990725294,18.799541239555463,19.134962573024414
+2023-07-18,17.27841983033009,16.423929193112,18.043716285691847,18.341512379464582
+2023-07-19,17.12448138200335,16.20469275621476,17.972827349112617,18.319922997199807
+2023-07-20,15.396712408598434,14.594882696598674,16.16128440612822,16.38253381199646
+2023-07-21,15.452421542179398,14.54174580348722,16.26642970251536,16.575643618427673
+2023-07-24,15.512643175500132,14.39319898114653,16.515515261368556,16.984442944415477
+2023-07-25,15.555747397920152,14.398027551118634,16.599511781614755,17.119724938227286
+2023-07-26,15.439894452256503,14.263951080099565,16.529528585037,17.0743283238624
+2023-07-27,16.247931537791505,15.117504631627614,17.23495567442069,17.734456333437322
+2023-07-28,16.411539619069778,15.432120915905015,17.176578367640328,17.528411351214622
+2023-07-31,17.13447890301475,15.944050686522395,18.13297221004013,18.569027154548703
+2023-08-01,18.02948230737914,17.198532026757363,18.59695491119605,18.86088756603685
+2023-08-02,20.167299590872105,18.63666838151785,21.58377064350262,22.48196546888498
+2023-08-03,17.949776995995926,16.17602590174599,19.640457364869427,20.658216781291618
+2023-08-04,17.020095444754432,15.288453408911074,18.663052955179595,19.680089545094823
+2023-08-07,16.678722516342432,15.00267699203873,18.26603780803492,19.22651979691717
+2023-08-08,16.25591176262414,14.497095069650298,17.897987045746767,18.868607377021984
+2023-08-09,16.3203997427619,14.375615836988468,18.08392143813396,19.097977856611134
+2023-08-10,16.830799336853556,14.961311996225238,18.612472876519917,19.5322924477562
+2023-08-11,16.347254936901447,14.400058031598435,18.200193467822203,19.174404131667547
+2023-08-14,15.802286628543555,13.76546920518228,17.798654004410196,18.80510989126766
+2023-08-15,18.20935591299533,16.070459769758216,20.235861564289944,21.310110894368968
+2023-08-16,17.588928790737675,15.088908877327714,20.065471072872533,21.591310067707823
+2023-08-17,17.411976947852658,14.93217820328196,19.886561825212024,21.369786685966204
+2023-08-18,16.93895725799356,14.521402505793343,19.36358425611268,20.84329323480061
+2023-08-21,16.684432129830093,14.298483597342829,19.15886904099517,20.652088958493184
+2023-08-22,16.639066615837848,14.238546999449214,19.12103016386134,20.634043954486543
+2023-08-23,16.83479734881655,14.485575576966149,19.24978152106744,20.727332844463938
+2023-08-24,17.346439542481832,15.324734939077253,19.451905156583823,20.825155441273484
+2023-08-25,17.383345681022007,15.497326464240263,19.40111405622896,20.734700931373894
+2023-08-28,17.92387030059468,15.871753475585326,20.09976118230117,21.54539041524581
+2023-08-29,18.288865518534397,15.992059695875785,20.74971542950265,22.368791223936636
+2023-08-30,18.153405354899583,15.899031590863553,20.58532475367713,22.173875580846737
+2023-08-31,17.676447661094308,15.522194248324606,19.995952324395493,21.52444148112069
+2023-09-01,18.893130100878256,16.395113386068207,21.44695521474258,23.093762224771805
+2023-09-06,18.404747367513743,16.147755464415305,20.79027277065769,22.346299363797357
+2023-09-07,17.60547764657163,15.258844864861324,20.09902750435598,21.617295711554103
+2023-09-08,17.79906099565933,15.538564659982882,20.19705421589452,21.657960650021664
+2023-09-11,17.712221244748658,15.43220452020367,20.15287527911364,21.63776207547789
+2023-09-12,18.178299842912256,15.737777846677927,20.777596278873613,22.281470082004954
+2023-09-13,18.02545021432206,15.463377750776822,20.70782200434677,22.244283847144644
+2023-09-14,19.879176270977776,17.045270549930798,22.608223811166063,24.31074392722298
+2023-09-15,19.36949471759844,17.022833149175298,21.719715912466818,23.186166545680145
+2023-09-18,19.02181819082114,16.763297882351594,21.214772758818988,22.62957621108146
+2023-09-19,19.558229498877505,17.214111714466885,21.77216676764737,23.22766742772266
+2023-09-20,17.70282749790642,15.665949105795244,19.71575975861857,21.14310716538762
+2023-09-21,18.953617794157942,16.944505269326505,20.99357025562443,22.415550288659183
+2023-09-22,18.793199083881078,16.82586965018413,20.789141543822332,22.18518894883791
+2023-09-25,17.89278147329785,15.91828069788762,19.90291894776688,21.30242192120242
+2023-09-26,19.588310364859037,18.450665261447437,20.77154982815248,21.8188857748585
+2023-09-27,21.77161826914855,19.28437675810747,23.955930610876976,25.519836082411707
+2023-09-28,18.927551762786816,17.0593276810878,20.556938990775414,21.7534410728757
+2023-09-29,17.59250042091213,15.6049284999712,19.26844972332819,20.383086188034078
+2023-10-02,21.31652049154019,19.197518595369875,22.787285266913027,23.81365168060122
+2023-10-03,18.93869479662392,16.390179070475256,21.20573475620349,22.607092199418023
+2023-10-04,19.615371527495974,17.784119594353175,20.97190017612592,21.90209477337036
+2023-10-05,18.4543909335674,16.650960060281157,19.746404210410507,20.69093263373729
+2023-10-06,20.92943610964149,19.2960420822486,22.22237992432199,22.975146829146134
+2023-10-11,20.91023568982169,18.940625264015285,22.411070653231505,23.312383762598312
+2023-10-12,21.998764458764843,20.24369219171047,23.434817722423997,24.091101892665066
+2023-10-13,23.35423715466705,22.462502108061656,24.045651779263103,23.950846355702897
+2023-10-16,23.682336216319957,23.01141462000156,24.13712327246386,23.77055416785968
+2023-10-17,22.986151530790742,22.365202724831512,23.35820293129778,23.009206417868384
+2023-10-18,23.10510242828624,22.67780674523645,23.237786467750155,22.770552890743808
+2023-10-19,23.217498368898205,22.681935130442863,23.634047421988683,23.375366325277227
+2023-10-20,24.650033539849183,23.84086158504882,25.495395135546435,25.50277868507964
+2023-10-23,24.58971015832825,23.743869351682434,25.48006335183757,25.59449692308245
+2023-10-24,25.35317960654171,24.795824899399253,26.09319560087699,26.01938302032448
+2023-10-25,24.969345386328275,24.616308167114905,25.329279917651576,25.049274531894
+2023-10-26,24.622629876255235,24.206444742057258,25.025915659493613,24.826324778804157
+2023-10-27,22.852559717751085,22.398145177783046,23.269005476696396,23.225092874434623
+2023-10-30,22.905254996019465,22.65224374428998,23.082279445672217,22.983855026068767
+2023-10-31,22.598252891233336,22.36597875512833,22.80496372171366,22.61311715006268
+2023-11-01,21.792552497685328,21.59437304513992,22.019134490861276,21.842701385028608
+2023-11-02,20.615532612328757,20.335581655795725,20.97978036921354,20.888741213916926
+2023-11-03,19.888168953312444,19.66069787032892,20.19471261881388,19.974326205184333
+2023-11-06,19.908711748091644,19.801708464772556,19.986682630541623,19.6151232261698
+2023-11-07,24.952418963179863,24.06924436322704,25.648606575717974,25.430587700976385
+2023-11-08,23.838274989923573,22.91666267626928,24.67690179545466,24.567859557959974
+2023-11-09,23.82449741497336,22.956561874945717,24.652178724037302,24.410158766997306
+2023-11-14,28.10133517026902,27.362932953094194,28.90918607413499,28.605734708267168
+2023-11-15,27.547349290580023,26.87776603084682,28.31309895747275,27.975421894245265
+2023-11-16,25.18853114653013,24.486824800989616,25.968193700602537,25.72642798899589
+2023-11-17,23.135673747623567,22.4313143634716,23.96987368631471,23.950324212045917
+2023-11-20,22.753830344285987,22.02995587352758,23.60934316402572,23.530763210336332
+2023-11-21,22.915934681763144,22.092952389965685,23.83860332157366,23.78101526831512
+2023-11-22,22.620873350488257,21.8860693132452,23.468959048826044,23.41371719696152
+2023-11-27,22.43342646010751,21.71806656529477,23.26830139332522,23.219800589444706
+2023-11-28,22.38922132041802,21.66248818900529,23.230459874259065,23.14660005248135
+2023-11-29,21.79964615618933,21.07465510845068,22.6246034961976,22.56668413422078
+2023-11-30,21.47291708802651,20.72685284371985,22.327082153360937,22.31958302969205
+2023-12-01,20.536506601516493,20.066750768837476,21.16890512242461,21.02664379870124
+2023-12-04,21.71797792759608,21.47076986313866,22.1262362622364,21.71585253386616
+2023-12-05,21.76886643422109,21.50161937043884,22.200719376350754,21.76306703038484
+2023-12-06,21.25321035272324,20.94432881394252,21.71353087283088,21.397243673722755
+2023-12-07,20.864880916879017,20.4861781536365,21.39132359120538,21.14899365433216
+2023-12-08,19.785503291756505,19.34356921292796,20.37375490430834,20.17735826436037
+2023-12-11,19.25550503000304,18.922231867767987,19.74487480526441,19.48331370107547
+2023-12-12,19.51462798270526,19.00177177302829,20.198891731342925,20.017311283566528
+2023-12-13,23.5390842946266,23.40816941189233,23.760491811840296,23.250763056172275
+2023-12-14,22.931827263228318,22.324773001530197,23.57778251586283,23.417690534635163
+2023-12-15,22.82265909811854,22.114106907153342,23.55576480060985,23.516383706195462
+2023-12-18,22.698641286552125,21.964212966453253,23.46135831526129,23.4026235179372
+2023-12-19,23.33479802796142,22.775707488699585,23.88035779007229,23.59747536669937
+2023-12-20,24.17236103622208,24.15607340001327,24.126888622782356,23.708181746021847
+2023-12-21,24.0743058081886,24.218336714062293,23.829857642332584,23.32162545393628
+2023-12-22,24.05816962162103,24.141086233131563,23.902292014330364,23.4804756283298
+2023-12-27,23.68221214528512,23.80566671408841,23.50740404417976,23.09922602798104
+2023-12-28,24.28052877022198,24.384100379722053,24.094853187672708,23.698423751278167
+2023-12-29,24.359780295591666,24.488175707977845,24.156776942652144,23.73278151196656
+2024-01-03,22.66087941085689,22.753198791669195,22.520786561594544,22.125772790313206
+2024-01-04,22.43205999830484,22.359389048185378,22.48104485249049,22.11687438927374
+2024-01-05,22.233766920566826,22.122109091482187,22.334807825226036,21.9788629196664
+2024-01-08,22.436104328705465,22.28290741425317,22.57030680604824,22.271308349147503
+2024-01-09,23.513672727260055,23.68829007711808,23.234332288349783,22.78446403126595
+2024-01-10,22.795805617280767,23.2630861454638,22.20494307899147,21.629463009396357
+2024-01-11,22.025852596268106,22.452212911598732,21.492002924953056,21.02293669974291
+2024-01-12,29.16977930477152,29.379604885472283,29.05532196248684,28.191964182231303
+2024-01-17,29.177124056349967,29.309495522478684,28.857490133195316,28.450784575566885
+2024-01-18,29.13464826748753,29.39215314002383,28.675118935785576,28.11356133309566
+2024-01-19,28.966414262646268,29.312535845883698,28.465459753322357,27.83316913301545
+2024-01-22,28.165269784515285,28.518367930831616,27.632819395517004,26.93688024411585
+2024-01-23,28.208541818387207,28.53702785144069,27.725764183220655,27.074160237838896
+2024-01-24,28.431493679577773,28.79349048974073,27.932698891510867,27.28467234044258
+2024-01-25,25.78021371502243,26.205769309455302,25.270780972352203,24.634039740352776
+2024-01-26,25.35879541691895,25.75610905072016,24.843033377943183,24.22907964213013
+2024-01-29,25.582823696005548,25.990957671901523,25.06072283171243,24.46420697800149
+2024-01-30,25.19623345466608,25.64059459087905,24.65428045689933,24.09328265997709
+2024-01-31,24.78919672640148,25.298740322629037,24.1419674401746,23.439404546901724
+2024-02-01,25.44965085465169,26.14078881950452,24.572754773090864,23.76201754333912
+2024-02-02,25.14126632910485,25.88127027163985,24.10709740309896,23.178483022648862
+2024-02-05,25.69422342101245,26.33753376687786,24.832585899802872,23.878826232366382
+2024-02-06,24.492778793941937,25.220775202713497,23.61747996292281,22.680921519279927
+2024-02-07,24.44185442047764,25.18572910895206,23.54487302314552,22.57748154712681
+2024-02-08,24.3200993293368,25.0976311761422,23.359262264761337,22.38056327523681
